"   ";"PAY";"CNT";"PAY_DATE"
"3538";"28892961,14";"32568";"07.09.2021"
"3539";"33110026,74";"34896";"08.09.2021"
"3540";"32373962,07";"34467";"09.09.2021"
"3541";"38810704,61";"46714";"10.09.2021"
"3542";"24868890,79";"31148";"11.09.2021"
"3543";"19493419,8";"23802";"12.09.2021"
"3544";"46218866,15";"55591";"13.09.2021"
"3545";"55776724,17";"74524";"14.09.2021"
"3546";"69494375,78";"103619";"15.09.2021"
"3547";"70633039,01";"111739";"16.09.2021"
"3548";"71845710,98";"116900";"17.09.2021"
"3549";"59113463,08";"97888";"18.09.2021"
"3550";"45870130,59";"69586";"19.09.2021"
"3551";"102618559,82";"164537";"20.09.2021"
"3552";"76479747,2";"120116";"21.09.2021"
"3553";"64398008,62";"98896";"22.09.2021"
"3554";"61985557,32";"91392";"23.09.2021"
"3555";"71096921,89";"100477";"24.09.2021"
"3556";"50429740,64";"70207";"25.09.2021"
"3557";"14730980,23";"19457";"26.09.2021"
"3558";"45283284,98";"57959";"27.09.2021"
"3559";"37028327,31";"44433";"28.09.2021"
"3560";"33935373,32";"39095";"29.09.2021"
"3561";"39432709,84";"44841";"30.09.2021"
"3562";"29719807,86";"31665";"01.10.2021"
"3563";"19751880,07";"22285";"02.10.2021"
"3564";"15940012,62";"18080";"03.10.2021"
"3565";"29400983,93";"30808";"04.10.2021"
"3566";"30275313,57";"32037";"05.10.2021"
"3567";"28426850,05";"28985";"06.10.2021"
"3568";"26760665,26";"27055";"07.10.2021"
"3569";"42807435,44";"45837";"08.10.2021"
"3570";"25618264,92";"27747";"09.10.2021"
"3571";"22255063,89";"24693";"10.10.2021"
"3572";"36602048,3";"39026";"11.10.2021"
"3573";"43133254,3";"52352";"12.10.2021"
"3574";"59533959,28";"74454";"13.10.2021"
"3575";"65341422,5";"89018";"14.10.2021"
"3576";"72156422,89";"102980";"15.10.2021"
"3577";"57712276,87";"82916";"16.10.2021"
"3578";"39369320,23";"52781";"17.10.2021"
"3579";"92340123,69";"135586";"18.10.2021"
"3580";"104705166,3";"153623";"19.10.2021"
"3581";"106333619,11";"151154";"20.10.2021"
"3582";"81254119,46";"116875";"21.10.2021"
"3583";"75332871,51";"104472";"22.10.2021"
"3584";"61912270,3";"87440";"23.10.2021"
"3585";"43714097,96";"57555";"24.10.2021"
"3586";"74760661,31";"99642";"25.10.2021"
"3587";"43910416,88";"53989";"26.10.2021"
"3588";"37684127,31";"42665";"27.10.2021"
"3589";"34627270,97";"37569";"28.10.2021"
"3590";"32084341,21";"35195";"29.10.2021"
"3591";"20403393,33";"23097";"30.10.2021"
"3592";"20268595,97";"21969";"31.10.2021"
"3593";"27573546,98";"29249";"01.11.2021"
"3594";"22856342,13";"23367";"02.11.2021"
"3595";"22819250,79";"23832";"03.11.2021"
"3596";"16492442,84";"18177";"04.11.2021"
"3597";"20297749,71";"23063";"05.11.2021"
"3598";"17401588,11";"19927";"06.11.2021"
"3599";"16994268,71";"18874";"07.11.2021"
"3600";"36748321,65";"40768";"08.11.2021"
"3601";"36159227,05";"40987";"09.11.2021"
"3602";"53795930,87";"62176";"10.11.2021"
"3603";"57006368,23";"67236";"11.11.2021"
"3604";"57325783,3";"72860";"12.11.2021"
"3605";"45697445,52";"60927";"13.11.2021"
"3606";"32124714,61";"40581";"14.11.2021"
"3607";"76553531,63";"107274";"15.11.2021"
"3608";"77750649,71";"105645";"16.11.2021"
"3609";"74344317,58";"107098";"17.11.2021"
"3610";"82951322,62";"117737";"18.11.2021"
"3611";"99999331,82";"146580";"19.11.2021"
"3612";"83160663,06";"122357";"20.11.2021"
"3613";"46946211,9";"63239";"21.11.2021"
"3614";"82253634,83";"116186";"22.11.2021"
"3615";"70728531,02";"98298";"23.11.2021"
"3616";"75547817,76";"100736";"24.11.2021"
"3617";"66145253,36";"83261";"25.11.2021"
"3618";"40187148,81";"47702";"26.11.2021"
"3619";"30987330,15";"35003";"27.11.2021"
"3620";"21805440,86";"22788";"28.11.2021"
"3621";"37161636,7";"40655";"29.11.2021"
"3622";"34706461,46";"39884";"30.11.2021"
"3623";"30768836,18";"30363";"01.12.2021"
"3624";"25350668,17";"24987";"02.12.2021"
"3625";"24614213,75";"24304";"03.12.2021"
"3626";"19779182,81";"20041";"04.12.2021"
"3627";"18593824,97";"19954";"05.12.2021"
"3628";"27539992,87";"28067";"06.12.2021"
"3629";"26884202,49";"27499";"07.12.2021"
"3630";"33892633,17";"33743";"08.12.2021"
"3631";"35852665,83";"34085";"09.12.2021"
"3632";"46415798,36";"50608";"10.12.2021"
"3633";"36560805,58";"43292";"11.12.2021"
"3634";"28712071,19";"32508";"12.12.2021"
"3635";"58365432,54";"66621";"13.12.2021"
"3636";"65863027,99";"82611";"14.12.2021"
"3637";"82486942,01";"108245";"15.12.2021"
"3638";"80978665,39";"109021";"16.12.2021"
"3639";"88375988,99";"120831";"17.12.2021"
"3640";"81294338,42";"110924";"18.12.2021"
"3641";"67487311,86";"87393";"19.12.2021"
"3642";"114939420,21";"154992";"20.12.2021"
"3643";"95454041,68";"125167";"21.12.2021"
"3644";"81485077,73";"103559";"22.12.2021"
"3645";"72197359,11";"89481";"23.12.2021"
"3646";"85334057,56";"103227";"24.12.2021"
"3647";"67583205,99";"80897";"25.12.2021"
"3648";"35237411,88";"37443";"26.12.2021"
"3649";"47750372,71";"50333";"27.12.2021"
"3650";"43942657,57";"43179";"28.12.2021"
"3651";"42818204,97";"41849";"29.12.2021"
"3652";"42506202,93";"40097";"30.12.2021"
"3653";"24193732,81";"22463";"31.12.2021"
"3654";"5916048,63";"5840";"01.01.2022"
"3655";"7818973,17";"7946";"02.01.2022"
"3656";"13212647,37";"14516";"03.01.2022"
"3657";"12751919,29";"13722";"04.01.2022"
"3658";"15670534,42";"16672";"05.01.2022"
"3659";"13723270,79";"14180";"06.01.2022"
"3660";"14912397,56";"15733";"07.01.2022"
"3661";"23292233,71";"25390";"08.01.2022"
"3662";"23407592,34";"24802";"09.01.2022"
"3663";"48549469,86";"49744";"10.01.2022"
"3664";"44542370,81";"46600";"11.01.2022"
"3665";"49468658,32";"54641";"12.01.2022"
"3666";"50931825,9";"56222";"13.01.2022"
"3667";"56237847,57";"64467";"14.01.2022"
"3668";"56442498,22";"69833";"15.01.2022"
"3669";"40128338,18";"46649";"16.01.2022"
"3670";"89569716,5";"109560";"17.01.2022"
"3671";"90636819,35";"115679";"18.01.2022"
"3672";"113210958,18";"145929";"19.01.2022"
"3673";"122449048,52";"157941";"20.01.2022"
"3674";"103550210,41";"129573";"21.01.2022"
"3675";"79140661,69";"101593";"22.01.2022"
"3676";"55913805,36";"66078";"23.01.2022"
"3677";"94817243,75";"120378";"24.01.2022"
"3678";"99184859,81";"116395";"25.01.2022"
"3679";"55602898,56";"61405";"26.01.2022"
"3680";"43090704";"44464";"27.01.2022"
"3681";"38433536,85";"38991";"28.01.2022"
"3682";"25758359,53";"28352";"29.01.2022"
"3683";"20722828,93";"21911";"30.01.2022"
"3684";"35820534,46";"35590";"31.01.2022"
"3685";"35412901,71";"31547";"01.02.2022"
"3686";"28577342,06";"25690";"02.02.2022"
"3687";"26788522,79";"23230";"03.02.2022"
"3688";"26557756,71";"22789";"04.02.2022"
"3689";"23671033,41";"22546";"05.02.2022"
"3690";"17825674,12";"16542";"06.02.2022"
"3691";"31342570,26";"27916";"07.02.2022"
"3692";"39587351,31";"37070";"08.02.2022"
"3693";"40593369,6";"35321";"09.02.2022"
"3694";"55409499,91";"52451";"10.02.2022"
"3695";"55811375,65";"57361";"11.02.2022"
"3696";"45242382,7";"49653";"12.02.2022"
"3697";"34278029,71";"35428";"13.02.2022"
"3698";"69693800,26";"73865";"14.02.2022"
"3699";"85342126,06";"95926";"15.02.2022"
"3700";"83082232,07";"99290";"16.02.2022"
"3701";"82548511,72";"99300";"17.02.2022"
"3702";"100224149,47";"125560";"18.02.2022"
"3703";"101105484,41";"128103";"19.02.2022"
"3704";"78516710,31";"94912";"20.02.2022"
"3705";"109452407,94";"136000";"21.02.2022"
"3706";"88823939,62";"109721";"22.02.2022"
"3707";"45729516,63";"53134";"23.02.2022"
"3708";"96345667,23";"119373";"24.02.2022"
"3709";"94125093,09";"108495";"25.02.2022"
"3710";"52330000,31";"57668";"26.02.2022"
"3711";"36768124,94";"35018";"27.02.2022"
"3712";"61241999,05";"61785";"28.02.2022"
"3713";"35722433,64";"34148";"01.03.2022"
"3714";"27648167,2";"26217";"02.03.2022"
"3715";"30623003,88";"28776";"03.03.2022"
"3716";"27338902,21";"27001";"04.03.2022"
"3717";"23700192,22";"23051";"05.03.2022"
"3718";"13712107,57";"12211";"06.03.2022"
"3719";"15579867,6";"15839";"07.03.2022"
"3720";"19069967,57";"21059";"08.03.2022"
"3721";"39557112,67";"39248";"09.03.2022"
"3722";"51950441,75";"52324";"10.03.2022"
"3723";"41953967,56";"38894";"11.03.2022"
"3724";"29324757,82";"28810";"12.03.2022"
"3725";"20867076,14";"20254";"13.03.2022"
"3726";"45589558,34";"48888";"14.03.2022"
"3727";"77390965,1";"95102";"15.03.2022"
"3728";"65631010,28";"84737";"16.03.2022"
"3729";"109745180,72";"139162";"17.03.2022"
"3730";"114230945,52";"149331";"18.03.2022"
"3731";"107042800,86";"141472";"19.03.2022"
"3732";"81079981,65";"103101";"20.03.2022"
"3733";"108190892,04";"140877";"21.03.2022"
"3734";"97574381,27";"126920";"22.03.2022"
"3735";"85050450,43";"107585";"23.03.2022"
"3736";"85259149,4";"103440";"24.03.2022"
"3737";"80770604,05";"94646";"25.03.2022"
"3738";"46313251,29";"52114";"26.03.2022"
"3739";"30243160,78";"31691";"27.03.2022"
"3740";"43482550,59";"44599";"28.03.2022"
"3741";"37787418,37";"36738";"29.03.2022"
"3742";"30828214,4";"31901";"30.03.2022"
"3743";"31477001,68";"31082";"31.03.2022"
